train_size,train_RMSE,train_MAE,train_R2,train_r,test_size,test_RMSE,test_MAE,test_R2,test_r,gene_id,cut_percent
876,0.050269359676695054,0.033430859133574374,0.9740267704452571,0.988927155399744,219,0.1748045258073184,0.1294773432773388,0.6779057001997076,0.8249818778822041,922,0.1
778,0.01652359570107995,0.009297613861259458,0.9968006104830625,0.9986349079509049,195,0.16441295135844716,0.11202727603815783,0.6490833953632532,0.8098223701903512,922,0.2
681,0.0433933631096974,0.028930045480040485,0.9728046482172137,0.9888301733203789,171,0.14491472928747254,0.1115148952138905,0.728138706977818,0.8566405360852667,922,0.3
798,0.020142337457565412,0.013738810333264503,0.9957237281940283,0.9981737187527306,200,0.15861727639862042,0.12596599589256924,0.709317375496639,0.842777309636257,797,0.1
709,0.05141557953431011,0.039332550351178115,0.9676005587033641,0.9864987237221746,178,0.18233033067716856,0.14265325220823055,0.6333841754327659,0.7979946735073873,797,0.2
620,0.018087295151459085,0.01259303499580839,0.9957522847747184,0.9982628928992889,156,0.14246793941395358,0.11253555573299952,0.7000056415056861,0.8413028062782906,797,0.3
747,0.06240168105266226,0.04298837189479158,0.9626732880411066,0.9845426106899823,187,0.19668769110129575,0.15230636816806004,0.6202502786779114,0.788301947127844,855,0.1
664,0.07842114062827511,0.05639838941906285,0.9339578870352315,0.9735216200194756,166,0.18252092929317526,0.14157595228089878,0.6403340572273781,0.8015886364257048,855,0.2
580,0.043171410145947095,0.03024947814034054,0.9772289383950191,0.9908508336779118,146,0.20959197089787215,0.15647739617598927,0.5517242474304083,0.7449134549724439,855,0.3
528,0.02440386086995494,0.013167460402275758,0.9918050501645782,0.9964766985154733,133,0.16185070618044345,0.11006237208989247,0.7058860725213612,0.8428784347268811,634,0.1
470,0.09203167743368343,0.06056672345305582,0.8822005585855686,0.9522356945746833,118,0.13271427553090215,0.10134897908782542,0.6639113345030119,0.8287526314441395,634,0.2
411,0.020523790176662914,0.0099869821678612,0.9926309618213172,0.996826316581174,103,0.13542469836951646,0.10461585505736201,0.7277189567490836,0.8544222226524266,634,0.3
892,0.005224144096453481,0.0016767312330511902,0.9997040965062516,0.9998587822990572,224,0.15762715293547655,0.10931746453450207,0.7186022615820027,0.8494888336427115,794,0.1
793,0.00928801026436755,0.004318598263280022,0.9990196829452311,0.9995523275330036,199,0.12247028331878602,0.09256065916621058,0.7724199438086468,0.8792886249616731,794,0.2
694,0.0476976044981794,0.030101889118865775,0.9691112498943909,0.9868957561955994,174,0.14007144974709013,0.10245385809320419,0.7245696987460518,0.8537269046044427,794,0.3
735,0.07116761387445314,0.05128808018756094,0.955560585038931,0.9816633005841753,184,0.2019172550973167,0.15755125787085036,0.6393197082101272,0.8005906822626152,887,0.1
653,0.07096477997567642,0.05118957196914572,0.9527944700498894,0.9799516952717882,164,0.21777524078418115,0.16569000488957059,0.5864610284913271,0.7667039052696483,887,0.2
572,0.12661027518107026,0.09539665177156492,0.8477262445877718,0.937640823174021,143,0.1908945493124611,0.1435465302553848,0.6024153636695244,0.7858702227284605,887,0.3
735,0.030556694386886525,0.021374974848872588,0.9911156462490379,0.996599698987914,184,0.20427791194460193,0.15708574694439828,0.6233080963263711,0.791268320311315,911,0.1
653,0.12192869603682854,0.0940064076577734,0.8541804864179603,0.9425396323166928,164,0.21353568170634182,0.16938096453544035,0.5117864978665643,0.7179069090064087,911,0.2
572,0.08780248745808458,0.0670534000658649,0.9168063884342007,0.9656388264773257,143,0.222647042985573,0.18044247883893727,0.4968071087380964,0.714321780381436,911,0.3
811,0.007371228906198287,0.0024636606880990425,0.9982406495514197,0.9993212148689162,203,0.14038676314935797,0.08154084890065061,0.5455997496055125,0.7452306606152449,805,0.1
720,0.03474783338547962,0.014997816039409065,0.9524714083971048,0.9830270315908597,181,0.12626485194066037,0.0723065847204203,0.4731364087682357,0.704035082043377,805,0.2
631,0.08776679842546681,0.04572598299523229,0.6714963729363346,0.8748494871952965,158,0.10765239879191817,0.06660037890723709,0.3702220954035532,0.6198363866782115,805,0.3
436,0.14578287920320776,0.11353604055066971,0.7966673480344286,0.9304506975673587,109,0.227545778885841,0.19008510860925185,0.5243664140393492,0.7299585901783727,918,0.1
387,0.05390213765615612,0.03930656793465871,0.97006995384776,0.9884163149882115,97,0.23627622991501512,0.19036966578752385,0.5176241824190342,0.726899831333789,918,0.2
339,0.0689244538912326,0.05264435835503334,0.9504019557441467,0.9808861421909643,85,0.2141554632336142,0.16385096112080283,0.49182226677318097,0.7084494230594753,918,0.3
741,0.07173829788685997,0.050212499029803535,0.9323421235196719,0.9714587621012828,186,0.20073386433086202,0.14928512609998656,0.5421859462779631,0.7368976144906815,875,0.1
659,0.05253929871417388,0.03434402852549611,0.9575734344082715,0.9830243991178975,165,0.16625242482733005,0.11626865203008671,0.5684312683962408,0.7607676948088495,875,0.2
576,0.06321916676053335,0.0403378062340417,0.934116903441173,0.9730839490220039,145,0.1564532745902529,0.12352458008186112,0.6031325804324509,0.7843308844937418,875,0.3
712,0.08151256248590542,0.05682642763044238,0.9314109888335214,0.9697284238093461,179,0.15653796043514928,0.11488069037038497,0.7442575505535752,0.863475160482595,602,0.1
633,0.033491965480283346,0.019270012817181652,0.9874185490535877,0.994316782176485,159,0.1519260854652934,0.11019668345361552,0.7581527653038617,0.8722284338314231,602,0.2
554,0.013620383549877116,0.004230225332320703,0.9978445109569255,0.998977202498953,139,0.14689605939363862,0.11319212026317407,0.7539485487864845,0.8686775746876838,602,0.3
682,0.12269462006639391,0.09277581057965191,0.8728057275422709,0.9502111573276226,171,0.19780411888196112,0.15698613841944595,0.6513012947793797,0.8121404677992838,915,0.1
606,0.06099696993289597,0.04539400830163818,0.9678110677783481,0.9869492482863182,152,0.18340238686241672,0.13813600906176485,0.6750703087628507,0.8232634545288785,915,0.2
530,0.06089856091454049,0.04637599968056684,0.9653440916143783,0.9860639434858811,133,0.19582702020289902,0.15696407679259028,0.6425061308432347,0.8019007742161475,915,0.3
748,0.021363113479024896,0.014431697059473524,0.9961375522464831,0.9984836657825095,188,0.19805915507787772,0.15070618423278295,0.6031668847902923,0.7782051208480472,782,0.1
665,0.0056821701643943396,0.0017123680484000313,0.9996949571787096,0.9998560230948537,167,0.20034866230869527,0.14878058134387387,0.6590261257188964,0.8132893441255062,782,0.2
582,0.05345806961949587,0.03877292183771829,0.9717600182270273,0.9885807961772975,146,0.2120504490215626,0.16151515644836262,0.5413507945565694,0.7389759734126758,782,0.3
1220,0.02859311172198771,0.0171391253736122,0.9924723424923855,0.9966964584541327,306,0.15032148891240782,0.10801507503552475,0.7792155582333767,0.8830966975513057,684,0.1
1084,0.021904547962575776,0.011319526507687552,0.9943572628497526,0.9975002263824708,272,0.1539311368788384,0.11388490481275736,0.7204111086951915,0.8548852480153092,684,0.2
949,0.013211939974453479,0.005801093626830356,0.9970322957980942,0.9987077145000214,238,0.1665947487780445,0.11669867913025728,0.619316860778234,0.7871023445984247,684,0.3
557,0.00953972244022851,0.003718469485410915,0.9992356907860173,0.9996660250872219,140,0.23485019176333433,0.17547269860956263,0.50039401085558,0.7074849148426269,789,0.1
496,0.034768584815731064,0.02520886350079445,0.9886932799307794,0.9954862093341971,124,0.2174982248919905,0.16433292339918285,0.5531048464436186,0.7462738081786611,789,0.2
433,0.04940658707879487,0.03646864082669791,0.9760155677017672,0.9901649478873363,109,0.23104427825732768,0.18420931918372085,0.5463751536159821,0.7498452553851238,789,0.3
1014,0.07838279929717719,0.05402401840985104,0.9328166416471407,0.9711871705525891,254,0.17048667876661408,0.12527437503076427,0.6767331922247056,0.8246382890371002,737,0.1
901,0.040568249485702305,0.026122557586895835,0.977132360203988,0.9905922406649035,226,0.1523281803810667,0.10700706678590462,0.6921689854363888,0.8361038424812921,737,0.2
788,0.0197501162976099,0.010169952444368136,0.9934436479150558,0.9972172188474284,198,0.13815424884076205,0.09811626623380768,0.7016458022134473,0.839442848528479,737,0.3
736,0.08114602588152522,0.05704143936576278,0.9161911692479493,0.9655532640308053,184,0.16858862063379365,0.1221444786537509,0.6569317757228526,0.812617749044021,667,0.1
654,0.0753281394625662,0.051717396211711196,0.9265439094487944,0.9683193663247084,164,0.16255847265857593,0.1146437896775488,0.6114314693949165,0.7820516942957308,667,0.2
572,0.006296637542832575,0.0023124507887685958,0.9994094522689784,0.9997329292021794,144,0.16399033906733954,0.11338714879891068,0.6845427546415468,0.8328349132408489,667,0.3
544,0.012243381052985022,0.006606395033243622,0.9970865014281183,0.9987455785192307,137,0.11859258686646594,0.09305693199235172,0.8091454040576976,0.9009325315559996,881,0.1
484,0.016580048552001132,0.009251794661370414,0.9943144877866691,0.9975129063585346,121,0.09956723399379981,0.07947437641052889,0.7761621365116027,0.8926855774662373,881,0.2
424,0.005819873856660076,0.0016914688626231962,0.999005608290681,0.9995385988028448,106,0.12123527467182466,0.0915866654436962,0.65849695259825,0.8146460854230372,881,0.3
1149,0.029474992370726334,0.016820684039905477,0.989107971631107,0.9953882294658817,288,0.18996173522844007,0.14615585648735696,0.587799418054755,0.7756894186477704,963,0.1
1021,0.04220758695223775,0.0270488284728364,0.9664394961390806,0.9875814022556255,256,0.15730262849063437,0.12266622025828419,0.5127788962037831,0.7167551910644642,963,0.2
894,0.055067894525320814,0.03828619209086311,0.9202162499103683,0.9708768452263467,224,0.13999668311765634,0.1050593825037276,0.4922127485865909,0.7084986611983657,963,0.3
676,0.026704126350583696,0.01941663853414852,0.9943979559410852,0.997886113048224,170,0.22606707127654302,0.18094829241782942,0.5856472564774838,0.7659786333755546,785,0.1
601,0.020070298448345496,0.014402570557304656,0.996477448595711,0.9986761917169336,151,0.21819970260928098,0.1796917070831698,0.5973471295733714,0.7791171204634088,785,0.2
526,0.024173944175751406,0.01706845684368096,0.9946023073735175,0.9979530567404137,132,0.22585248824493567,0.18078951071773983,0.4628271629874472,0.6819463435322832,785,0.3
1135,0.07525150184870909,0.05545896328766207,0.9527590034589755,0.9825898298233056,284,0.25239094474350526,0.18805994462923348,0.4778553234055891,0.6961702151883522,665,0.1
1008,0.06934737634174694,0.05065723009033838,0.9566077969735833,0.983429594098338,253,0.22711097907845665,0.18163750799022427,0.5112362727122819,0.7192630857929309,665,0.2
883,0.04359468076965256,0.03082253767409225,0.9814718895152216,0.9930542673907734,221,0.21014279389129473,0.1631673223120479,0.5862760077989793,0.7728903803701918,665,0.3
672,0.008390516181803366,0.0035139641982158713,0.9993215519231142,0.9996905432139881,169,0.1938981530760656,0.15010695825100487,0.6487794841829915,0.8078605824761429,914,0.1
598,0.05460459577243629,0.03958307993916313,0.9697043682474856,0.9875708762523102,150,0.19236693602380195,0.14583127715083383,0.6132959536268705,0.786320080957506,914,0.2
523,0.017620425720176705,0.0114574941934021,0.996655895346516,0.9986178370553298,131,0.20532662723923548,0.1545871903388158,0.5392194269975076,0.7351799005193086,914,0.3
769,0.045885978644727606,0.03363219041558146,0.983107830598666,0.9939551294305878,193,0.22338773465527714,0.17810718651750165,0.5688576769288867,0.7550561243687682,635,0.1
684,0.006505001033776892,0.0017854243884889548,0.9996525705664082,0.9998377368576086,171,0.23181273584125967,0.17882929949951404,0.5631294168714536,0.7511009985341945,635,0.2
598,0.005640079411382494,0.0019240569473007083,0.9997248641236809,0.9998770234871123,150,0.24931117201957015,0.19593155015338864,0.6036456273792402,0.788901286205134,635,0.3
770,0.06609663175610374,0.04324782780040779,0.9502837217865087,0.9800690557001361,193,0.16188764957397708,0.11593580797277699,0.6942176564592004,0.8396398736768691,668,0.1
684,0.014451087383542727,0.005779968788578719,0.9972024968890022,0.9987383216918463,172,0.1742545825098674,0.11513147458890662,0.6742326596657958,0.8211695090805455,668,0.2
599,0.07786952710354017,0.0472438543110279,0.918870290777856,0.9676374754063856,150,0.14226920305893426,0.0980035021743686,0.6373897767868991,0.7993028497403808,668,0.3
300,0.04367822011958652,0.03324856583077121,0.9838825509188371,0.99398542269871,76,0.24064935218835004,0.18533785176678505,0.5106657815958383,0.7156864016104237,698,0.1
267,0.03376297704789864,0.023777073525044202,0.9893856422915851,0.9961142547337385,67,0.23114964426747991,0.1897300912084687,0.5712280648133783,0.7562213466507923,698,0.2
233,0.13358660291230162,0.1027970436405572,0.8360887422435127,0.9342199962987208,59,0.21876148543516127,0.16901943622996154,0.47266988048622527,0.7039592229249687,698,0.3
682,0.09013727826778051,0.0687988461883778,0.9162755036993616,0.964329624272963,171,0.19139372959894482,0.14908584565002944,0.6549021402576214,0.8103849578832653,740,0.1
606,0.11917387412018213,0.09237252492176792,0.8422279176400391,0.9355418901436707,152,0.17678474750780954,0.13848392402310553,0.6194381974277596,0.7872173758575517,740,0.2
530,0.0629006735169469,0.04797919916368372,0.9492818823394904,0.978329846224147,133,0.18910963644531345,0.14487425602542486,0.5704559334018866,0.760825996920794,740,0.3
778,0.07743308202067646,0.05836891527004642,0.9429227168931598,0.9789029960990655,195,0.2389341832878333,0.18773979102048702,0.445783496001513,0.6780506501817496,597,0.1
692,0.07945040379936169,0.05959390736028202,0.9341523694165407,0.9753078226657445,173,0.25785805882745677,0.203384950392164,0.23286550122284666,0.5042002386421683,597,0.2
605,0.07718647688838412,0.05770952594807669,0.928943155053382,0.9744616714543907,152,0.22520035708723107,0.18043981661204453,0.40886703251475964,0.6527229815075634,597,0.3
880,0.014764202629376316,0.004322210088085391,0.995697044610275,0.9979411848434254,221,0.10853548297054612,0.07471123361845604,0.837453163489855,0.9152078353233767,891,0.1
783,0.08314509188504143,0.04939299579757479,0.8152698731344888,0.9272191021139757,196,0.1006522955657941,0.07390192352706074,0.6634850938827133,0.8222269691126082,891,0.2
685,0.008942379215494971,0.0020878040802159497,0.9969557970510765,0.9985368724524255,172,0.08674220790972317,0.0590007815166353,0.6638428222135967,0.8325844392149094,891,0.3
713,0.0471782830434826,0.03113000966597953,0.9744752757854471,0.9895122896332988,179,0.18151477558380716,0.13626217775737237,0.6043835568976661,0.7775909423372825,847,0.1
634,0.054545925042569665,0.034655039129556704,0.960933584685685,0.9833564086873926,159,0.14433096385829536,0.10751104610404195,0.7021352571676556,0.8388556226103201,847,0.2
555,0.043102150460595776,0.025113058476071846,0.9722274475341367,0.9882004060234277,139,0.16066865319827286,0.12255278663835503,0.676062796795285,0.8319875464584087,847,0.3
296,0.10953818555916496,0.08279456856514135,0.8566893398656743,0.9403204520567617,74,0.17843802166949835,0.13385331436666947,0.6070831986675731,0.7853703403495689,1045,0.1
263,0.10644420963507452,0.08004166408440466,0.8522983878210479,0.9395125781664089,66,0.16144200723740523,0.12610234667514056,0.6127116474293965,0.78508540968737,1045,0.2
230,0.06927010015215307,0.052488013662301373,0.9306285124365644,0.9712885237059508,58,0.16765226211382073,0.1309159762262967,0.5982684206104014,0.775414480107635,1045,0.3
858,0.021144876832184818,0.012924715984881215,0.9948317616874283,0.9980436838158038,215,0.2060493453294565,0.1536089111453541,0.5020537483890934,0.7117175086664189,927,0.1
763,0.035869842098039575,0.024224225340953448,0.9828054409779982,0.9934732921848717,191,0.18169295370183078,0.1366626668370353,0.598831580455831,0.7809732073071131,927,0.2
668,0.022850094822395185,0.014214363534833142,0.9920839392903732,0.9970382055152046,167,0.1625503858113499,0.12024951380920577,0.6049714499592587,0.7811972312770558,927,0.3
887,0.04931187819377574,0.032377459758297,0.9732808538964106,0.9888295812072967,222,0.15276099866842013,0.11548313932043354,0.7463092159465865,0.8654603227348262,928,0.1
788,0.04904500478576233,0.033648728231974075,0.9697888247845357,0.9871466398953579,198,0.14993571792637214,0.10739719149538283,0.7435170910843114,0.8699178137489066,928,0.2
690,0.011721472286460585,0.005365026123279832,0.9981690324107289,0.999181031047274,173,0.14985976089200312,0.11138222079636481,0.696241081883572,0.8352448019077202,928,0.3
826,0.047377931972977655,0.030323921350397742,0.9754122444793526,0.9904890214155045,207,0.1942983518596398,0.1470784113005071,0.5493669346235,0.7436730956856573,685,0.1
734,0.026198958455923113,0.014207752075172572,0.9913512097307754,0.9965971423318074,184,0.18944505828765348,0.1391322225022088,0.5244958167221804,0.7351848175257037,685,0.2
642,0.03807561633982209,0.025375621194338407,0.978913424543571,0.9921308281918588,161,0.19042350407147232,0.14190342403815695,0.4838109320277526,0.6971674800135204,685,0.3
991,0.07276470882592224,0.049095834482248746,0.9400176200174606,0.9763795476073746,248,0.19674610970981907,0.15204855440144643,0.5362668906879374,0.7342044591823481,683,0.1
880,0.09833809077553685,0.06990057213739573,0.869208083477663,0.9503500404711808,221,0.18369137498729562,0.1393799028600162,0.5167879238907789,0.721743466220332,683,0.2
771,0.06973256369808552,0.04640377047473785,0.9216874660628697,0.9709675345536672,193,0.1757811792767214,0.13001542396117968,0.4255487959695473,0.6538697805423368,683,0.3
924,0.047707065289781775,0.03062077318854041,0.9645060728026622,0.9847771075481909,231,0.12496004006368036,0.09328151580226829,0.6335278014863377,0.7974699424484253,632,0.1
821,0.03564269931651639,0.021779633269121513,0.9733864644415106,0.9893161533961076,206,0.13050129875080946,0.09514650920928623,0.6631456978306149,0.8161690725732992,632,0.2
719,0.03316287042964781,0.017227130779706314,0.9760281490242776,0.9901676792989237,180,0.11230696687087313,0.08503554338010862,0.7290996148829736,0.8546639570481397,632,0.3
1075,0.016115797922245042,0.008700693289101436,0.9975704012485593,0.9988982705998005,269,0.16678254311883972,0.12416032501017268,0.7470849236821868,0.8648039284496432,779,0.1
956,0.029255128578643097,0.018957558606341733,0.9901622406130403,0.9958296486680978,239,0.13735980466960346,0.10449878816634581,0.7647754879291093,0.8748770138134512,779,0.2
836,0.019347657406691757,0.01144783622811542,0.994008330909649,0.9975123490055113,210,0.14774784025165338,0.10991803034340315,0.6210641061322772,0.7890194504374436,779,0.3
1027,0.0547194962175349,0.03640439716211921,0.9621438433345764,0.9842849257396279,257,0.17587924537612842,0.13303143041820567,0.6063440204619004,0.7811069094578605,945,0.1
912,0.06780914560951058,0.04596344986968926,0.9262658533976683,0.9701485253698786,229,0.15707998857182093,0.11529741291454938,0.606191077714098,0.779036971678934,945,0.2
799,0.03814155174092298,0.02498028418103129,0.970772441569763,0.9893902907409935,200,0.13444783840933822,0.10201735413099033,0.6076519243568821,0.7818985981771556,945,0.3
982,0.016688529901433897,0.0097612092044443,0.9972964388213071,0.9988124243986669,246,0.17525228889802488,0.13125784325857903,0.6910114235095324,0.8321201117561433,766,0.1
873,0.011841115591541353,0.00693365631237607,0.9985903805366138,0.9993844966715004,219,0.16317090543970428,0.12509595882779143,0.7031391544337857,0.8388487302158292,766,0.2
764,0.005107409106553124,0.0011233080514393107,0.9997157457949626,0.9998614606739465,191,0.16182804538482945,0.1279175534366091,0.7113438788661116,0.8447138287030166,766,0.3
626,0.15177464900157756,0.11110760007752346,0.8678854042659431,0.9510017830245951,157,0.2960453983566427,0.2393020004930657,0.5875297733944296,0.7787855009035157,783,0.1
556,0.19260827952506215,0.14812788123822004,0.7962178202351349,0.920591451726124,140,0.32598957827166136,0.24979342883870176,0.33276789858523304,0.5897599243636334,783,0.2
487,0.17498705574585896,0.13262621397968138,0.8366358287505434,0.9359770633072105,122,0.2944057500052834,0.22003482359850432,0.3841754513588034,0.6235629111964099,783,0.3
726,0.021398893178588535,0.012248531613488,0.994962286285689,0.9979205397550199,182,0.16961572804868233,0.12553995478034205,0.6736288599564435,0.8259935327751623,611,0.1
645,0.026441706330572908,0.014695088994168604,0.9912319180703386,0.996340949559313,162,0.14726147590229005,0.1076981173964792,0.6569477097393184,0.8118769212020313,611,0.2
564,0.04882998274632394,0.03276600304172428,0.9617568884432744,0.9851615392736408,142,0.1640698101615936,0.1211672139765343,0.6581129727747488,0.8158448323621422,611,0.3
1035,0.11219469288729782,0.08142937433627773,0.8781330522368954,0.9481071579858402,259,0.18395915949571054,0.1396514687733353,0.646846618323365,0.806684806089056,807,0.1
920,0.05438735038940128,0.03623560241136424,0.967930275648454,0.9861194761302665,230,0.16604387133472456,0.12864363392191186,0.6445592049792097,0.8054792669353726,807,0.2
804,0.040287457238055595,0.026631933704673504,0.9787247418527246,0.9908929371418308,202,0.15454484226482065,0.11730287047366661,0.6319232309349967,0.7970367083271694,807,0.3
806,0.022053898881440246,0.01513645662771725,0.9947672044865769,0.9979491611057045,202,0.19113426547873555,0.15423870517398983,0.6513694003544654,0.8181496858546746,930,0.1
716,0.06347603000854517,0.04822661432429632,0.9558465551815031,0.9816891492363194,180,0.1765932495488557,0.13563710358180778,0.61083192571474,0.7864763860354744,930,0.2
627,0.05683814429708201,0.04376870806272602,0.9608459033803998,0.9838928982440959,157,0.1826066741682447,0.14345992782629646,0.6283898688970427,0.800735515356263,930,0.3
609,0.015745880445736746,0.006043208248867761,0.9964841364138195,0.998328092540822,153,0.11526843808287882,0.0752077325792751,0.8331421702880735,0.9128206578712311,978,0.1
541,0.007548154029309799,0.002192585218423945,0.9988750906851404,0.999453968847169,136,0.1205701471154449,0.07835489483510176,0.7972642721937628,0.897073308465566,978,0.2
474,0.009658885912702354,0.0035867552499112697,0.9978782780564551,0.9990377328835299,119,0.11398039691707063,0.07357868437178731,0.7320991697704222,0.8603106424705484,978,0.3
736,0.1069285264644218,0.08095963944989179,0.9197961685451933,0.9688602945810685,185,0.2894141962684157,0.2222142136986041,0.4990644019059973,0.7127385348349224,781,0.1
655,0.1688609843784582,0.13147852475318006,0.8132474503469225,0.9258163100917794,164,0.25473370131714984,0.20180047286477085,0.5196167981219322,0.7230537739693558,781,0.2
573,0.12520141043189792,0.09799140111515112,0.8947177777982657,0.9572430579449053,144,0.277184783319466,0.20813510107099364,0.46561132996747445,0.68529278666173,781,0.3
641,0.13576717664157212,0.1029919582068876,0.8937838367241427,0.9640213708439078,161,0.32644162300035207,0.2572706497080952,0.38170120347475134,0.627149979135193,936,0.1
570,0.19297089636956738,0.14996673901383092,0.7952629448737438,0.9266371266448488,143,0.3109931754182363,0.2467176984220674,0.38529099243564724,0.643592327461726,936,0.2
499,0.11683730150211499,0.08725963955870208,0.9208971217844705,0.9728329589266487,125,0.3404493168810639,0.26097741826218196,0.402875491964676,0.6489771525572414,936,0.3
636,0.04142924119463338,0.028287446810469387,0.9773654613306803,0.9921845910093804,160,0.2122551278681008,0.1627774833839158,0.3958874414368373,0.6460372957979517,823,0.1
566,0.07362528753860285,0.05454291206877752,0.9200636365785192,0.9714569455395953,142,0.21534513916200487,0.16222377388089967,0.41400882172466913,0.6469409946824644,823,0.2
495,0.06329944057304601,0.0462408156680453,0.9381760204298282,0.977760017210369,124,0.18424477224966068,0.14195969234984285,0.43479115910009447,0.6600738915648025,823,0.3
