gene_id,train_fraction,5nn-blosum100_any_pears,5nn-blosum100_3to5_pears,5nn-blosum100_5_pears
115,0.5,0.5503285019634665,0.6255020203276552,0.9373143912539683
116,0.5,0.007966419822573428,0.12474878193280316,-0.8037601867430093
117,0.5,-0.132235376828422,0.04383155729177471,0.2634206034316794
118,0.5,0.7056276799760317,0.2552988972656203,0.9324202906503367
119,0.5,0.4414303854143951,0.19220717608308993,0.4614568601622887
120,0.5,0.6060724445811011,0.85874496112761,-0.06612483797369767
121,0.5,0.01705010026606235,,
122,0.5,,,
123,0.5,0.13251334304023954,0.13251334304023954,0.14793733283297103
124,0.5,0.07932550297098806,0.10419222324677616,0.09519398997332337
125,0.5,0.1801968373012645,0.1570015298826806,0.13355149449455495
127,0.5,0.6964092664690993,0.6969418892460892,0.6876232611888742
128,0.5,0.6422148746952986,0.6422148746952986,0.6388166150530422
130,0.5,0.6003789826472302,0.6003789826472302,0.6003789826472302
132,0.5,0.13251372249438378,0.3081524911149799,-0.9273492319836463
133,0.5,0.5932672763706062,0.5932672763706062,0.6311177322038036
135,0.5,0.30474817293233813,0.26601575701569424,0.22690116912819563
150,0.5,0.29817173213765036,0.4956590472195773,-0.0986826882029021
161,0.5,0.48215764111667136,0.33131257726471847,0.8953904607717977
163,0.5,0.6181236447032128,0.6363675511628605,0.6596279758437177
164,0.5,0.601313089217101,0.6023767758648757,0.6019086583473654
165,0.5,0.5862232647862,0.5856858749666394,0.5852792292892496
194,0.5,-0.01894724176212977,-0.01894724176212977,-0.01894724176212977
195,0.5,0.9455505071035047,,
197,0.5,0.6049731092528772,0.6328079421219271,0.6250328257328241
205,0.5,0.0840295205789729,0.0840295205789729,0.0840295205789729
206,0.5,-0.11344712622814045,-0.11344712622814045,-0.11344712622814045
207,0.5,0.033966590461644845,0.033966590461644845,0.033966590461644845
2,0.6,0.48987644395686847,0.42293988790129394,0.09392202959712022
3,0.6,0.569508273191067,0.569508273191067,0.569508273191067
6,0.6,0.5975037992341847,0.5975037992341847,0.5975037992341847
7,0.6,0.05781851637980105,0.05781851637980105,0.06637481857101916
10,0.6,0.142772883449378,0.142772883449378,0.14924913629400102
12,0.6,0.7527278648496727,0.7527278648496727,0.7527278648496727
14,0.6,0.44954549687433376,0.4750453018499524,0.4931606616166152
16,0.6,0.5093394826638591,0.5041955025784904,0.49112998632770255
17,0.6,0.3349487953131117,0.34715297856792154,0.3525453869621839
21,0.6,0.28610546417687766,0.2866406702514704,0.3030466586990236
26,0.6,0.5282047453640525,0.5326669509856813,0.5327719232967725
61,0.6,0.6353572225617642,0.6449286230965847,0.6394013031029707
62,0.6,0.5571988571796055,0.5571988571796055,0.5571988571796055
64,0.6,0.6896175384277383,0.6589814533708678,0.6589814533708678
65,0.6,0.6786145482764161,0.7118549768056824,0.7109605427287068
66,0.6,0.27053096236698454,0.28817614259868873,0.28646364138513947
67,0.6,0.5466174017395867,0.5483082685403707,0.4049971134530028
68,0.6,0.6394374636609305,0.6394374636609305,0.6394374636609305
69,0.6,0.6545232791160608,0.6545232791160608,0.6543643825321386
70,0.6,0.5318748701395358,0.5329648779422561,0.5482539093568596
71,0.6,0.28924389821776647,0.28924389821776647,0.2671648419004013
72,0.6,0.7237217759420342,0.7237217759420342,0.7289336620475941
73,0.6,0.5382459063570825,0.5382459063570825,0.5415936430314751
74,0.6,0.37656783450632847,0.37656783450632847,0.37656783450632847
75,0.6,0.734211726609518,0.734211726609518,0.745689489844869
76,0.6,0.60835561045161,0.60835561045161,0.5982444233470371
79,0.6,0.6101893925106128,0.6101893925106128,0.6101893925106128
80,0.6,0.35683452292771883,0.35683452292771883,0.35566317022345234
81,0.6,0.3750480737471539,0.3750480737471539,0.3750480737471539
82,0.6,0.4298142746019895,0.4298142746019895,0.4298142746019895
83,0.6,0.3523744088308815,0.3523744088308815,0.3523744088308815
84,0.6,0.2974699509632927,0.2974699509632927,0.2974699509632927
85,0.6,0.19943663979735252,0.19943663979735252,0.19943663979735252
92,0.6,0.45825461630738545,0.45825461630738545,0.4533811731316225
95,0.6,0.587265715494033,0.587265715494033,0.587265715494033
96,0.6,0.5000312603794624,0.5000312603794624,0.5000312603794624
97,0.6,0.5125469055442913,0.5125469055442913,0.49765385261663475
99,0.6,0.7356071621802599,0.7356071621802599,0.7356071621802599
100,0.6,0.6354941920210287,0.6402740055423262,0.6429021959968212
104,0.6,0.7539479777849426,0.7539479777849426,0.7539479777849426
105,0.6,0.45109348844876845,0.45109348844876845,0.44554850171995475
107,0.6,0.7465220604658016,0.7465220604658016,0.7465220604658016
108,0.6,0.735921628259202,0.771470421044607,0.771470421044607
109,0.6,0.6662164563051823,0.6662164563051823,0.6727099439896678
110,0.6,0.5217032355263677,0.5217032355263677,0.5287762583780324
111,0.6,0.2340029444422606,0.2340029444422606,0.2340029444422606
112,0.6,0.6913286609091935,0.8432769853504505,0.8815739569937269
113,0.6,0.6378809344936412,0.6734365012937716,0.9101624147036556
114,0.6,0.5075545325725505,0.5806728131952311,0.279868560559756
115,0.6,0.4992093157935765,0.20255553687170577,0.3436366000242846
116,0.6,0.3906232966586599,0.1737296387955019,0.12886272286190492
117,0.6,0.3844814224541171,0.4394362979637237,-0.22109069644291418
118,0.6,0.6865853305041664,0.4507102493342653,0.5320129527837125
119,0.6,0.32425705436380575,0.7185021593975196,0.3484002222672301
120,0.6,0.6824121185614488,0.737881336002145,0.5447970913154576
121,0.6,-1.0,,
122,0.6,-1.0,,
123,0.6,0.20099521342075907,0.20099521342075907,0.2058521502273005
124,0.6,0.05416410981926593,0.048950901596705315,0.07512858741540004
125,0.6,0.1151827506595826,0.11149906750786327,0.08926727604886349
127,0.6,0.697560949177143,0.697560949177143,0.697560949177143
128,0.6,0.6364877613285737,0.6364877613285737,0.6360044427378314
130,0.6,0.6688752402171986,0.6688752402171986,0.6688752402171986
132,0.6,0.12225824052492577,0.056855691816773274,-0.20718235906885282
133,0.6,0.6010529722490994,0.5952969852924119,0.5958955572921354
135,0.6,0.3545275532582194,0.33860381572719805,0.2723950511089618
150,0.6,0.36954506625116706,0.4593608557476587,0.12488285058373545
161,0.6,0.3929446533485439,0.5116032071075217,0.45840359948665116
163,0.6,0.6429285428504591,0.6535573087511831,0.6952631686860081
164,0.6,0.6287683177706166,0.6300966754416928,0.6412189976983939
165,0.6,0.5571603050747874,0.5571603050747874,0.5571603050747874
194,0.6,-0.03829756127434876,-0.03829756127434876,-0.03829756127434876
195,0.6,0.9405314390574175,,
197,0.6,0.5819024610268626,0.5898552038124263,0.5824474864519872
205,0.6,0.13164573242220198,0.13164573242220198,0.13164573242220198
206,0.6,0.5080112554868828,0.5080112554868828,0.5080112554868828
207,0.6,0.7014232264004635,0.7014232264004635,0.7014232264004635
2,0.7,0.4680560774901266,0.5664297702200952,-0.8568553601032668
3,0.7,0.584143120956645,0.584143120956645,0.584143120956645
6,0.7,0.6343183971394197,0.6343183971394197,0.6343183971394197
7,0.7,0.14698921064366421,0.14698921064366421,0.14698921064366421
10,0.7,0.09256056418244651,0.09256056418244651,0.09063584374638362
12,0.7,0.7372353388334326,0.7372353388334326,0.7372353388334326
14,0.7,0.501682117875836,0.5185065572050677,0.5319337720855258
16,0.7,0.5121085212010088,0.49729552209924377,0.4619018407736267
17,0.7,0.35461521591722783,0.3562794680158177,0.36161840080464036
21,0.7,0.3251901851011387,0.32685280560397156,0.34355235902247333
26,0.7,0.5623864477411792,0.5623864477411792,0.5618548861426783
61,0.7,0.6724066400747518,0.6719246942643737,0.6784569352925613
62,0.7,0.08329999510432208,0.08329999510432208,0.08329999510432208
64,0.7,0.7271258716309011,0.7034840658721863,0.7034840658721863
65,0.7,0.6628011025372663,0.6628011025372663,0.6725423935209697
66,0.7,0.36871500601048024,0.44040523397421666,0.46628626389662864
67,0.7,0.6314088052939402,0.63338223743774,0.6331351657952613
68,0.7,0.6331982155526876,0.6331982155526876,0.6331982155526876
69,0.7,0.7382778469301511,0.7379231582197929,0.7374781425913643
70,0.7,0.4541975516448541,0.4525503912698238,0.39873679581515725
71,0.7,0.44163660204655625,0.44163660204655625,0.45662348313441165
72,0.7,0.7267571222680832,0.7267571222680832,0.7275844507635296
73,0.7,0.5807742991595868,0.5807742991595868,0.5807742991595868
74,0.7,0.5211311119654795,0.5211311119654795,0.5211311119654795
75,0.7,0.7666971591885141,0.7723279533130712,0.7723279533130712
76,0.7,0.5494389771446907,0.5494389771446907,0.5494389771446907
79,0.7,0.43693644762194217,0.43693644762194217,0.43693644762194217
80,0.7,0.3528834939274066,0.3528834939274066,0.3525687959059931
81,0.7,0.4335858167179863,0.4335858167179863,0.4335858167179863
82,0.7,0.45195193294534597,0.45195193294534597,0.45195193294534597
83,0.7,0.36718570191304556,0.36718570191304556,0.36718570191304556
84,0.7,0.3088889090507827,0.3088889090507827,0.3088889090507827
85,0.7,0.1995130591293831,0.1995130591293831,0.1995130591293831
92,0.7,0.5070030399558636,0.5070030399558636,0.5073390053727805
95,0.7,0.4688781727654999,0.4688781727654999,0.4688781727654999
96,0.7,0.6705972606482586,0.6705972606482586,0.6705972606482586
97,0.7,0.6195241036304135,0.6195241036304135,0.6195241036304135
99,0.7,0.7189096075987667,0.7189096075987667,0.7189096075987667
100,0.7,0.6406386346317817,0.6508712416375348,0.653764508108078
104,0.7,0.7714825912768835,0.7714825912768835,0.7714825912768835
105,0.7,0.5176228870595979,0.5176228870595979,0.5176228870595979
107,0.7,0.7639521569268592,0.7639521569268592,0.7639521569268592
108,0.7,0.7818370342566627,0.7818370342566627,0.7818370342566627
109,0.7,0.6305903911174694,0.6305903911174694,0.6305903911174694
110,0.7,0.7246803319498644,0.7246803319498644,0.7246803319498644
111,0.7,0.0358896305836645,0.0358896305836645,0.0358896305836645
112,0.7,0.5633591878985116,0.5986375177579544,0.9008589655210564
113,0.7,0.5331115456041117,0.5423969407930256,0.9237119649715015
114,0.7,0.4414186337839335,0.378945151608321,0.21846726542312808
115,0.7,0.42956594928068287,0.478471774354315,0.18282043190951697
116,0.7,0.16982907742889108,0.3088019479209961,-0.1854635577575072
117,0.7,0.3899630200616919,0.46683263709733486,0.8129064700940755
118,0.7,0.6498609090344424,0.6792507521898213,0.814693357484884
119,0.7,0.35805228631122377,0.3536920785197844,0.3923550004040506
120,0.7,0.592131825464731,0.6604388105880781,0.6800692169600796
121,0.7,-0.6308595846275443,,
122,0.7,-0.4101278219143122,,
123,0.7,0.20772358358422738,0.20772358358422738,0.22428059134053224
124,0.7,0.08298862780718118,0.08158105930476953,0.08421271195476775
125,0.7,0.16590817517207668,0.16590817517207668,0.16115130417881504
127,0.7,0.7003155053871584,0.7003155053871584,0.7003155053871584
128,0.7,0.6415630415954432,0.6415630415954432,0.6415630415954432
130,0.7,0.6373562204589588,0.6373562204589588,0.6373562204589588
132,0.7,0.09252524414194502,0.0446982768997474,0.34509579517736116
133,0.7,0.645609318723324,0.6452330700785266,0.6500464761138012
135,0.7,0.3652751678873442,0.35045027819441404,0.27619657477800696
150,0.7,0.37665658216886133,0.4165847333613477,0.19796563520770136
161,0.7,0.43343655598584724,0.4318238062395079,0.2965648125139546
163,0.7,0.6794781823809487,0.6797241376093637,0.680572950476664
164,0.7,0.6527131427221894,0.6543066035180917,0.6556868553914047
165,0.7,0.5916081447285456,0.5916081447285456,0.5916081447285456
194,0.7,0.29128473840830477,0.29128473840830477,0.29128473840830477
195,0.7,0.8442685956614149,,
197,0.7,0.583064967188516,0.5893526472050131,0.584664410160264
205,0.7,-0.009344986623850644,-0.009344986623850644,-0.009344986623850644
206,0.7,0.5946463941787431,0.5946463941787431,0.5946463941787431
207,0.7,0.2822526678597371,0.2822526678597371,0.2822526678597371
2,0.8,0.5712321994805053,0.6542924606358408,0.4463085285280165
3,0.8,0.5991481126218846,0.5991481126218846,0.5991481126218846
6,0.8,0.5873959199427206,0.5873959199427206,0.5873959199427206
7,0.8,0.2062085170452292,0.2062085170452292,0.2062085170452292
10,0.8,0.14018432873815762,0.14018432873815762,0.14018432873815762
12,0.8,0.8027742898431387,0.8027742898431387,0.8027742898431387
14,0.8,0.5058527388378947,0.504866717327702,0.5107465553234353
16,0.8,0.5054341717489926,0.5267282768299997,0.4777312684955804
17,0.8,0.37947113352587236,0.3799342016765493,0.3847596547172725
21,0.8,0.3115325672692706,0.3132600679807381,0.3141396862215596
26,0.8,0.5751340063148334,0.5751340063148334,0.5751532126893352
61,0.8,0.6774593052106047,0.6831341816244845,0.6876698041137865
62,0.8,0.5007634757777715,0.5007634757777715,0.5007634757777715
64,0.8,0.703416801794041,0.703416801794041,0.6843305582025762
65,0.8,0.6924564157037183,0.6924564157037183,0.6924564157037183
66,0.8,0.4072272395285137,0.4352407212446876,0.4343783745702589
67,0.8,0.5811620789920445,0.611181112393305,0.6138054715778267
68,0.8,0.6657452234702171,0.6657452234702171,0.6657452234702171
69,0.8,0.6951788491668031,0.6947445379103055,0.6947445379103055
70,0.8,0.5426376552474981,0.5426376552474981,0.5415987028892477
71,0.8,0.459923861413429,0.459923861413429,0.459923861413429
72,0.8,0.7582436713295692,0.7582436713295692,0.7584746363621556
73,0.8,0.5619114216358232,0.5619114216358232,0.5619114216358232
74,0.8,0.5471427492022808,0.5471427492022808,0.5471427492022808
75,0.8,0.7745802451903694,0.7749472446707478,0.7749472446707478
76,0.8,0.613143570036814,0.613143570036814,0.6021830044420085
79,0.8,0.48713643304855814,0.48713643304855814,0.48713643304855814
80,0.8,0.39148754143021214,0.39148754143021214,0.39148754143021214
81,0.8,0.4307485377789137,0.4307485377789137,0.4307485377789137
82,0.8,0.4588787207143106,0.4588787207143106,0.4588787207143106
83,0.8,0.3969394315080518,0.3969394315080518,0.3969394315080518
84,0.8,0.33155628486224575,0.33155628486224575,0.33155628486224575
85,0.8,0.23036237368560464,0.23036237368560464,0.23036237368560464
92,0.8,0.48673866841686936,0.48673866841686936,0.48673866841686936
95,0.8,0.6381738650404807,0.6381738650404807,0.6381738650404807
96,0.8,0.642952616470684,0.642952616470684,0.642952616470684
97,0.8,0.6877838298937251,0.6877838298937251,0.6877838298937251
99,0.8,0.743811565804161,0.743811565804161,0.743811565804161
100,0.8,0.6735132701415228,0.6752347202310167,0.6754741619710156
104,0.8,0.7950536477279361,0.7950536477279361,0.7950536477279361
105,0.8,0.5657608486775976,0.5657608486775976,0.5657608486775976
107,0.8,0.7329746758958872,0.7329746758958872,0.7329746758958872
108,0.8,0.7664347573765666,0.7664347573765666,0.7664347573765666
109,0.8,0.6743547555642531,0.6743547555642531,0.6743547555642531
110,0.8,0.6324922834580065,0.6324922834580065,0.6324922834580065
111,0.8,0.4003260158626876,0.4003260158626876,0.4003260158626876
112,0.8,0.3601865916767951,0.35129326860213295,0.591943767555446
113,0.8,0.37069548991956647,0.43790113784460616,0.6302780465951592
114,0.8,0.5168060853167864,0.5168060853167864,0.4666352083213379
115,0.8,0.2864483772690485,0.2864483772690485,0.4948705030360463
116,0.8,0.3809217109801075,0.33468717682146437,-0.08577886286963723
117,0.8,0.22861678451366257,0.22861678451366257,0.10097173069937894
118,0.8,0.6418814894125056,0.6365298155373832,0.5147262604802334
119,0.8,0.5857698116336861,0.6900871913455228,0.5814451756957744
120,0.8,0.7120427429401273,0.7120427429401273,0.7722505087512157
121,0.8,-0.01925192007604147,,
122,0.8,-1.0,,
123,0.8,0.14317411180336623,0.14317411180336623,0.14465876812109543
124,0.8,0.10276890020776001,0.10246774013546911,0.09939591514510714
125,0.8,0.1842951154589775,0.1842951154589775,0.1837109148593354
127,0.8,0.6981612091312622,0.6981612091312622,0.6981612091312622
128,0.8,0.6447961352933075,0.6447961352933075,0.6447961352933075
130,0.8,0.6068574820899272,0.6068574820899272,0.6068574820899272
132,0.8,0.051953988893440065,-0.020351174282609553,-0.189074553333093
133,0.8,0.6586384377043755,0.6583762700633206,0.6583762700633206
135,0.8,0.3723625714948792,0.3736540661410515,0.27679421589826914
150,0.8,0.41140207167915244,0.4014718568178407,0.4570995442129543
161,0.8,0.45145112604643717,0.5200256158484154,0.7846445832813455
163,0.8,0.7025134648751467,0.7045359021916461,0.7061097284522694
164,0.8,0.6413348502476137,0.6416380252196647,0.6441335427373017
165,0.8,0.6007428896233542,0.6007428896233542,0.6007428896233542
194,0.8,0.20811906684947903,0.20811906684947903,0.20811906684947903
195,0.8,0.9073327589117696,-1.0,
197,0.8,0.6033785928562235,0.614315427788454,0.6146897584407027
205,0.8,0.2247189105172248,0.2247189105172248,0.2247189105172248
206,0.8,0.6900096497856628,0.6900096497856628,0.6900096497856628
207,0.8,0.5699535287813892,0.5699535287813892,0.5699535287813892
2,0.9,0.5638078888265526,0.6711560340363459,0.560973195697015
3,0.9,0.5858745171663297,0.5858745171663297,0.5858745171663297
6,0.9,0.6038567145478306,0.6038567145478306,0.6038567145478306
7,0.9,0.20951323013366427,0.20951323013366427,0.20951323013366427
10,0.9,0.13805862703649013,0.13805862703649013,0.13805862703649013
12,0.9,0.7673529247070667,0.7673529247070667,0.7673529247070667
14,0.9,0.4466973334621392,0.44791102987871373,0.45838988027271266
16,0.9,0.5438800699863933,0.5614854163523767,0.508378878492936
17,0.9,0.3423386241088681,0.3423386241088681,0.34344928283600645
21,0.9,0.32413779606515625,0.32599618440148037,0.3277355526066067
26,0.9,0.5724710327982037,0.5724710327982037,0.572417465648348
61,0.9,0.6696433391050034,0.6703313544945448,0.6696822183274934
62,0.9,0.45556666323557843,0.45556666323557843,0.45556666323557843
64,0.9,0.6479468456404055,0.6479468456404055,0.6479468456404055
65,0.9,0.7159761836517664,0.7159761836517664,0.7282274610082873
66,0.9,0.34174304560995333,0.411751278070212,0.411751278070212
67,0.9,0.5930669247051855,0.5930669247051855,0.5944943443877139
68,0.9,0.6749764411557105,0.6749764411557105,0.6749764411557105
69,0.9,0.7296882235456734,0.7293532564298426,0.7293532564298426
70,0.9,0.5725700887866952,0.5713732565114715,0.5713732565114715
71,0.9,0.43806713384456125,0.43806713384456125,0.43806713384456125
72,0.9,0.7917636257352286,0.7917636257352286,0.7919831035154891
73,0.9,0.5737499216476101,0.5737499216476101,0.5737499216476101
74,0.9,0.5906959570436783,0.5906959570436783,0.5906959570436783
75,0.9,0.79956495807146,0.79956495807146,0.8001019412126482
76,0.9,0.6134069698579352,0.6134069698579352,0.6134069698579352
79,0.9,0.4621882341796135,0.4621882341796135,0.4621882341796135
80,0.9,0.4101845456098543,0.4101845456098543,0.4101845456098543
81,0.9,0.4093821021038357,0.4093821021038357,0.4093821021038357
82,0.9,0.49478608315809963,0.49478608315809963,0.49478608315809963
83,0.9,0.41361363975236054,0.41361363975236054,0.41361363975236054
84,0.9,0.3168619881952244,0.3168619881952244,0.3168619881952244
85,0.9,0.23323136006079828,0.23323136006079828,0.23323136006079828
92,0.9,0.49047096166866067,0.49047096166866067,0.49047096166866067
95,0.9,0.633030898384208,0.633030898384208,0.633030898384208
96,0.9,0.7070372758189757,0.7070372758189757,0.7070372758189757
97,0.9,0.6594849807017464,0.6594849807017464,0.6594849807017464
99,0.9,0.7480805614994769,0.7480805614994769,0.7480805614994769
100,0.9,0.6684932626950366,0.6684932626950366,0.6724867312023375
104,0.9,0.8050373261761381,0.8050373261761381,0.8050373261761381
105,0.9,0.568551434545301,0.568551434545301,0.568551434545301
107,0.9,0.7708026929142829,0.7708026929142829,0.7708026929142829
108,0.9,0.7788189162369423,0.7788189162369423,0.7788189162369423
109,0.9,0.6486356288103778,0.6486356288103778,0.6486356288103778
110,0.9,0.5610170666729906,0.5610170666729906,0.5610170666729906
111,0.9,0.40054110223613826,0.40054110223613826,0.40054110223613826
112,0.9,0.534866092752634,0.534866092752634,0.5057934800557796
113,0.9,0.4758023008726279,0.4758023008726279,0.7434418152698784
114,0.9,0.4603034931431653,0.4603034931431653,0.41140379855571607
115,0.9,0.5168129974239979,0.5168129974239979,0.4400098175720626
116,0.9,0.2703644808884577,0.2703644808884577,0.2183204960372193
117,0.9,0.3968908937441168,0.4373703811362088,0.4350047694695359
118,0.9,0.6395313144337378,0.6395313144337378,0.49980915798867237
119,0.9,0.3008097282360892,0.3008097282360892,0.4254792478868743
120,0.9,0.7326562850193403,0.7326562850193403,0.6839534495595261
121,0.9,-0.030924009650437168,,
122,0.9,-0.005994518788197137,,
123,0.9,0.2656577138864172,0.2656577138864172,0.2650752481607494
124,0.9,0.06645406876319752,0.0667624255012607,0.05849921834465302
125,0.9,0.14675752042082213,0.14530418644392942,0.14388283092668538
127,0.9,0.7168281177068804,0.7168281177068804,0.7168281177068804
128,0.9,0.6489434854937784,0.6489434854937784,0.6489434854937784
130,0.9,0.65253914615928,0.65253914615928,0.65253914615928
132,0.9,0.038821672943747894,0.054380620314421396,-0.07377315672540526
133,0.9,0.705600324048367,0.705338665033182,0.7022777505777961
135,0.9,0.3462899939473916,0.3462899939473916,0.24419805952093138
150,0.9,0.40367435268097246,0.3833192402184654,0.51397044606826
161,0.9,0.44969395851593436,0.47466427585099413,0.42782879725603523
163,0.9,0.7299936809945992,0.7299430808518944,0.7281102252155085
164,0.9,0.6861676156378932,0.6860455303247878,0.6845809996518085
165,0.9,0.6031977216736617,0.6031977216736617,0.6031977216736617
194,0.9,0.28061862649259,0.28061862649259,0.28061862649259
195,0.9,0.8690871739719823,-1.0,
197,0.9,0.6055658348917983,0.6067577055196565,0.6131759547131649
205,0.9,0.24979744595735334,0.24979744595735334,0.24979744595735334
206,0.9,0.6115023019904464,0.6115023019904464,0.6115023019904464
207,0.9,0.552520808238856,0.552520808238856,0.552520808238856
